Achiral,Chiral A,Chiral B
1084,135318,125742
996,135374,125774
1084,135355,125705
1037,135399,125708
983,135400,125761
1034,135323,125787
1051,135334,125759
1033,135327,125784
1060,135328,125756
1095,135316,125733
992,135365,125787
1051,135342,125751
1072,135322,125750
1037,135367,125740
1041,135348,125755
1063,135310,125771
1079,135317,125748
966,135403,125775
934,135455,125755
1041,135398,125705
1037,135375,125732
1082,135343,125719
1082,135354,125708
1002,135445,125697
983,135471,125690
980,135460,125704
930,135492,125722
1065,135442,125637
1049,135461,125634
1029,135465,125650
974,135497,125673
976,135462,125706
1060,135424,125660
1024,135428,125692
1040,135416,125688
968,135442,125734
1014,135407,125723
961,135417,125766
1046,135357,125741
1009,135376,125759
1049,135322,125773
1006,135381,125757
1010,135358,125776
955,135382,125807
1032,135332,125780
987,135367,125790
973,135330,125841
1009,135326,125809
1017,135278,125849
1020,135275,125849
1035,135265,125844
1048,135264,125832
1048,135269,125827
970,135306,125868
933,135300,125911
987,135298,125859
1035,135217,125892
914,135243,125987
1003,135181,125960
1036,135169,125939
997,135222,125925
966,135223,125955
965,135267,125912
978,135266,125900
959,135266,125919
870,135315,125959
986,135285,125873
1014,135266,125864
1044,135200,125900
993,135215,125936
966,135241,125937
968,135232,125944
976,135269,125899
1011,135279,125854
1006,135334,125804
999,135324,125821
948,135346,125850
996,135320,125828
1006,135333,125805
992,135350,125802
1126,135267,125751
1007,135335,125802
1011,135337,125796
957,135349,125838
968,135393,125783
1051,135353,125740
989,135358,125797
1004,135405,125735
949,135412,125783
979,135392,125773
1053,135385,125706
983,135423,125738
932,135433,125779
999,135400,125745
1005,135407,125732
929,135446,125769
979,135450,125715
953,135460,125731
994,135442,125708
1016,135452,125676
969,135483,125692
1022,135459,125663
939,135499,125706
954,135539,125651
992,135528,125624
977,135528,125639
941,135535,125668
966,135558,125620
980,135478,125686
942,135486,125716
955,135467,125722
935,135476,125733
995,135424,125725
851,135562,125731
956,135505,125683
933,135499,125712
975,135467,125702
926,135445,125773
1002,135440,125702
970,135453,125721
924,135481,125739
932,135472,125740
950,135497,125697
946,135516,125682
965,135470,125709
968,135511,125665
971,135492,125681
990,135496,125658
979,135504,125661
980,135500,125664
925,135504,125715
914,135534,125696
943,135511,125690
975,135446,125723
943,135460,125741
932,135482,125730
961,135487,125696
901,135511,125732
1009,135413,125722
996,135475,125673
907,135470,125767
1043,135417,125684
991,135442,125711
961,135491,125692
926,135495,125723
891,135532,125721
932,135502,125710
991,135483,125670
968,135514,125662
1009,135514,125621
980,135468,125696
927,135535,125682
921,135542,125681
901,135587,125656
925,135599,125620
933,135572,125639
970,135570,125604
973,135599,125572
938,135563,125643
980,135543,125621
982,135606,125556
992,135565,125587
964,135582,125598
916,135660,125568
958,135640,125546
885,135689,125570
987,135636,125521
961,135685,125498
980,135670,125494
960,135676,125508
920,135734,125490
911,135753,125480
915,135720,125509
971,135741,125432
957,135750,125437
925,135762,125457
887,135794,125463
954,135758,125432
1004,135742,125398
947,135769,125428
912,135817,125415
985,135774,125385
896,135846,125402
965,135821,125358
941,135865,125338
916,135883,125345
922,135928,125294
943,135869,125332
933,135880,125331
936,135891,125317
898,135933,125313
896,135934,125314
923,135891,125330
909,135895,125340
922,135889,125333
928,135882,125334
909,135913,125322
936,135936,125272
870,135951,125323
912,135950,125282
908,135941,125295
923,135981,125240
906,136013,125225
944,135994,125206
918,135999,125227
893,135985,125266
981,135924,125239
891,136009,125244
909,135968,125267
937,135946,125261
888,135922,125334
843,135946,125355
917,135862,125365
917,135886,125341
866,135913,125365
943,135873,125328
936,135906,125302
879,135912,125353
924,135846,125374
927,135827,125390
971,135789,125384
874,135788,125482
904,135790,125450
926,135797,125421
903,135781,125460
893,135755,125496
879,135781,125484
793,135791,125560
928,135736,125480
912,135712,125520
918,135784,125442
936,135713,125495
951,135686,125507
927,135718,125499
898,135740,125506
926,135718,125500
915,135738,125491
968,135697,125479
883,135734,125527
910,135731,125503
903,135747,125494
928,135680,125536
822,135734,125588
